INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
50821102	5	8	21	102	Gemzhuoke_5	1	Hoàng Minh Tinh ThÕch (C¤p 8-C¤p 2)	Hoàng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	31	2004	1
50821103	5	8	21	103	Gemzhuoke_5	1	Hoàng Minh Tinh ThÕch (C¤p 8-C¤p 3)	Hoàng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	31	2004	1
50821104	5	8	21	104	Gemzhuoke_5	1	Hoàng Minh Tinh ThÕch (C¤p 8-C¤p 4)	Hoàng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	31	2004	1
50821105	5	8	21	105	Gemzhuoke_5	1	Hoàng Minh Tinh ThÕch (C¤p 8-C¤p 5)	Hoàng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	31	2004	1
50821106	5	8	21	106	Gemzhuoke_5	1	Hoàng Minh Tinh ThÕch (C¤p 8-C¤p 6)	Hoàng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	31	2004	1
50821107	5	8	21	107	Gemzhuoke_5	1	Hoàng Minh Tinh ThÕch (C¤p 8-C¤p 7)	Hoàng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	290	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	31	2004	1
50821108	5	8	21	108	Gemzhuoke_5	1	Hoàng Minh Tinh ThÕch (C¤p 8-C¤p 8)	Hoàng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	350	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	31	2004	1
50821201	5	8	21	201	Gemzhuoke_8	1	Lam Minh Tinh ThÕch (C¤p 8-C¤p 1)	Lam Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	32	2004	1
50821202	5	8	21	202	Gemzhuoke_8	1	Lam Minh Tinh ThÕch (C¤p 8-C¤p 2)	Lam Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	32	2004	1
50821203	5	8	21	203	Gemzhuoke_8	1	Lam Minh Tinh ThÕch (C¤p 8-C¤p 3)	Lam Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	32	2004	1
50821204	5	8	21	204	Gemzhuoke_8	1	Lam Minh Tinh ThÕch (C¤p 8-C¤p 4)	Lam Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	32	2004	1
50821205	5	8	21	205	Gemzhuoke_8	1	Lam Minh Tinh ThÕch (C¤p 8-C¤p 5)	Lam Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	32	2004	1
50821206	5	8	21	206	Gemzhuoke_8	1	Lam Minh Tinh ThÕch (C¤p 8-C¤p 6)	Lam Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	32	2004	1
50821207	5	8	21	207	Gemzhuoke_8	1	Lam Minh Tinh ThÕch (C¤p 8-C¤p 7)	Lam Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	290	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	32	2004	1
50821208	5	8	21	208	Gemzhuoke_8	1	Lam Minh Tinh ThÕch (C¤p 8-C¤p 8)	Lam Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	350	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	32	2004	1
50821301	5	8	21	301	Gemzhuoke_2	1	H°ng Minh Tinh ThÕch (C¤p 8-C¤p 1)	H°ng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	33	2004	1
50821302	5	8	21	302	Gemzhuoke_2	1	H°ng Minh Tinh ThÕch (C¤p 8-C¤p 2)	H°ng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	33	2004	1
50821303	5	8	21	303	Gemzhuoke_2	1	H°ng Minh Tinh ThÕch (C¤p 8-C¤p 3)	H°ng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	33	2004	1
50821304	5	8	21	304	Gemzhuoke_2	1	H°ng Minh Tinh ThÕch (C¤p 8-C¤p 4)	H°ng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	33	2004	1
50821305	5	8	21	305	Gemzhuoke_2	1	H°ng Minh Tinh ThÕch (C¤p 8-C¤p 5)	H°ng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	33	2004	1
50821306	5	8	21	306	Gemzhuoke_2	1	H°ng Minh Tinh ThÕch (C¤p 8-C¤p 6)	H°ng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	33	2004	1
50821307	5	8	21	307	Gemzhuoke_2	1	H°ng Minh Tinh ThÕch (C¤p 8-C¤p 7)	H°ng Minh Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi l¥n næa#r#WMang ðªn Lâu Lan-Trình Giäo Thiªt (219, 228) ð¬ tiªn hành khäm nÕm#r#GBäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Gkhông th¬ giäm Kháng tính cüa møc tiêu ðªn ði¬m s¯ âm#r#GBäo ThÕch Th¡ng Lþi	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	290	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	33	2004	1
